Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_EVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
Mandoul,1,9.01066,17.385999,2022-08-29,h19v08,474.0,3442.0,0.5944,3486.0,0b0000110110011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2022-09-14,h19v08,474.0,3442.0,0.5024,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2022-09-30,h19v08,474.0,3442.0,0.4282,35221.0,0b1000100110010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Mandoul,1,9.01066,17.385999,2022-10-16,h19v08,474.0,3442.0,0.377,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2022-11-01,h19v08,474.0,3442.0,0.3978,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2022-11-17,h19v08,474.0,3442.0,0.3098,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2022-12-03,h19v08,474.0,3442.0,0.2198,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2022-12-19,h19v08,474.0,3442.0,0.2012,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-01-01,h19v08,474.0,3442.0,0.2207,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-01-17,h19v08,474.0,3442.0,0.2208,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-02-02,h19v08,474.0,3442.0,0.1822,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-02-18,h19v08,474.0,3442.0,0.1858,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-03-06,h19v08,474.0,3442.0,0.173,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-03-22,h19v08,474.0,3442.0,0.2062,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-04-07,h19v08,474.0,3442.0,0.1887,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-04-23,h19v08,474.0,3442.0,0.2124,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-05-09,h19v08,474.0,3442.0,0.2093,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-05-25,h19v08,474.0,3442.0,0.2836,3154.0,0b0000110001010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-06-10,h19v08,474.0,3442.0,0.3404,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-06-26,h19v08,474.0,3442.0,0.3853,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-07-12,h19v08,474.0,3442.0,0.443,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-07-28,h19v08,474.0,3442.0,0.4552,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-08-13,h19v08,474.0,3442.0,0.4582,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-08-29,h19v08,474.0,3442.0,0.5551,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-09-14,h19v08,474.0,3442.0,0.4401,3098.0,0b0000110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-09-30,h19v08,474.0,3442.0,0.5773,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-10-16,h19v08,474.0,3442.0,0.3798,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-11-01,h19v08,474.0,3442.0,0.3098,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-11-17,h19v08,474.0,3442.0,0.2809,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-12-03,h19v08,474.0,3442.0,0.1892,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2023-12-19,h19v08,474.0,3442.0,0.2053,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-01-01,h19v08,474.0,3442.0,0.1821,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-01-17,h19v08,474.0,3442.0,0.1818,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-02-02,h19v08,474.0,3442.0,0.161,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-02-18,h19v08,474.0,3442.0,0.1624,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-03-05,h19v08,474.0,3442.0,0.1581,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-03-21,h19v08,474.0,3442.0,0.1832,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-04-06,h19v08,474.0,3442.0,0.1878,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-04-22,h19v08,474.0,3442.0,0.1685,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-05-08,h19v08,474.0,3442.0,0.1712,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-05-24,h19v08,474.0,3442.0,0.1772,2118.0,0b0000100001000110,0b10,"Pixel produced, but most probably cloudy",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-06-09,h19v08,474.0,3442.0,0.3175,2186.0,0b0000100010001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-06-25,h19v08,474.0,3442.0,0.3885,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-07-11,h19v08,474.0,3442.0,0.4628,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-07-27,h19v08,474.0,3442.0,0.4398,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-08-12,h19v08,474.0,3442.0,0.4327,35152.0,0b1000100101010000,0b00,VI produced with good quality,0b0100,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Mandoul,1,9.01066,17.385999,2024-08-28,h19v08,474.0,3442.0,0.3515,3154.0,0b0000110001010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-09-13,h19v08,474.0,3442.0,0.463,35221.0,0b1000100110010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
Mandoul,1,9.01066,17.385999,2024-09-29,h19v08,474.0,3442.0,0.4183,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-10-15,h19v08,474.0,3442.0,0.4593,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-10-31,h19v08,474.0,3442.0,0.4293,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-11-16,h19v08,474.0,3442.0,0.3391,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-12-02,h19v08,474.0,3442.0,0.2798,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Mandoul,1,9.01066,17.385999,2024-12-18,h19v08,474.0,3442.0,0.2469,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2009-12-19,h19v08,222.0,4053.0,0.2119,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-01-01,h19v08,222.0,4053.0,0.2027,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-01-17,h19v08,222.0,4053.0,0.1872,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-02-02,h19v08,222.0,4053.0,0.1195,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-02-18,h19v08,222.0,4053.0,0.1339,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-03-06,h19v08,222.0,4053.0,0.149,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-03-22,h19v08,222.0,4053.0,0.1934,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-04-07,h19v08,222.0,4053.0,0.1783,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-04-23,h19v08,222.0,4053.0,0.1822,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-05-09,h19v08,222.0,4053.0,0.2613,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-05-25,h19v08,222.0,4053.0,0.2846,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-06-10,h19v08,222.0,4053.0,0.3727,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-06-26,h19v08,222.0,4053.0,0.3224,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-07-12,h19v08,222.0,4053.0,0.3864,3098.0,0b0000110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-07-28,h19v08,222.0,4053.0,0.5352,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-08-13,h19v08,222.0,4053.0,0.5609,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-08-29,h19v08,222.0,4053.0,0.4735,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-09-14,h19v08,222.0,4053.0,0.5565,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-09-30,h19v08,222.0,4053.0,0.4877,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-10-16,h19v08,222.0,4053.0,0.3776,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-11-01,h19v08,222.0,4053.0,0.3633,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-11-17,h19v08,222.0,4053.0,0.3334,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-12-03,h19v08,222.0,4053.0,0.3144,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2010-12-19,h19v08,222.0,4053.0,0.2637,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-01-01,h19v08,222.0,4053.0,0.2602,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-01-17,h19v08,222.0,4053.0,0.2119,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-02-02,h19v08,222.0,4053.0,0.1958,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-02-18,h19v08,222.0,4053.0,0.1768,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-03-06,h19v08,222.0,4053.0,0.1699,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-03-22,h19v08,222.0,4053.0,0.1928,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-04-07,h19v08,222.0,4053.0,0.1829,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-04-23,h19v08,222.0,4053.0,0.2008,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-05-09,h19v08,222.0,4053.0,0.1807,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-05-25,h19v08,222.0,4053.0,0.2754,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-06-10,h19v08,222.0,4053.0,0.3914,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-06-26,h19v08,222.0,4053.0,0.4978,2261.0,0b0000100011010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-07-12,h19v08,222.0,4053.0,0.4773,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-07-28,h19v08,222.0,4053.0,0.5183,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-08-13,h19v08,222.0,4053.0,0.5959,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-08-29,h19v08,222.0,4053.0,0.6132,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-09-14,h19v08,222.0,4053.0,0.4643,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Moyen-Chari,2,9.53661,18.703175,2011-09-30,h19v08,222.0,4053.0,0.4375,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
